image_id,path,class,width,height,channels,average_R,average_G,average_B
train_normal_ (308).jpg,0_normal\train_normal_ (308).jpg,0_normal,633,532,3,118.5396964,88.56675159,67.74130231
train_normal_ (309).jpg,0_normal\train_normal_ (309).jpg,0_normal,633,532,3,136.7325809,88.68883405,70.43851928
train_normal_ (31).jpg,0_normal\train_normal_ (31).jpg,0_normal,633,532,3,100.9433388,74.24797183,56.75537778
train_normal_ (310).jpg,0_normal\train_normal_ (310).jpg,0_normal,633,531,3,119.935711,80.73695046,62.42262803
train_normal_ (311).jpg,0_normal\train_normal_ (311).jpg,0_normal,633,531,3,115.7084817,83.37759987,63.92004118
train_normal_ (312).jpg,0_normal\train_normal_ (312).jpg,0_normal,633,532,3,141.3274032,100.1712427,74.64459431
train_normal_ (313).jpg,0_normal\train_normal_ (313).jpg,0_normal,633,532,3,145.2032629,99.86467056,74.9447998
train_normal_ (314).jpg,0_normal\train_normal_ (314).jpg,0_normal,633,532,3,128.3874645,88.44192234,69.68936262
train_normal_ (315).jpg,0_normal\train_normal_ (315).jpg,0_normal,632,531,3,97.54906255,70.90475041,56.78423502
train_normal_ (316).jpg,0_normal\train_normal_ (316).jpg,0_normal,633,531,3,140.8598608,97.26719683,73.87782151
train_normal_ (317).jpg,0_normal\train_normal_ (317).jpg,0_normal,633,532,3,156.8345716,103.6940574,79.23973144
train_normal_ (318).jpg,0_normal\train_normal_ (318).jpg,0_normal,633,531,3,123.6896404,92.32367615,69.40137985
train_normal_ (319).jpg,0_normal\train_normal_ (319).jpg,0_normal,633,531,3,120.6986728,90.13710457,68.11849531
train_normal_ (32).jpg,0_normal\train_normal_ (32).jpg,0_normal,633,532,3,104.7485301,72.86394006,55.92565537
train_normal_ (320).jpg,0_normal\train_normal_ (320).jpg,0_normal,633,532,3,152.7963184,92.19880566,70.32929777
train_normal_ (321).jpg,0_normal\train_normal_ (321).jpg,0_normal,633,532,3,138.5826622,91.41491763,72.58045291
train_normal_ (322).jpg,0_normal\train_normal_ (322).jpg,0_normal,633,532,3,122.5486792,82.20245519,63.83155757
train_normal_ (323).jpg,0_normal\train_normal_ (323).jpg,0_normal,633,532,3,140.8912091,99.9184751,74.61625628
train_normal_ (324).jpg,0_normal\train_normal_ (324).jpg,0_normal,633,531,3,131.5291069,87.0871675,66.62014203
train_normal_ (325).jpg,0_normal\train_normal_ (325).jpg,0_normal,632,531,3,128.5171756,87.57837195,70.23815526
train_normal_ (326).jpg,0_normal\train_normal_ (326).jpg,0_normal,633,531,3,121.3838268,90.59156618,68.31520009
train_normal_ (327).jpg,0_normal\train_normal_ (327).jpg,0_normal,633,532,3,132.0312303,85.67145648,68.34276152
train_normal_ (328).jpg,0_normal\train_normal_ (328).jpg,0_normal,631,531,3,97.55126678,71.83750123,57.50033278
train_normal_ (329).jpg,0_normal\train_normal_ (329).jpg,0_normal,633,531,3,106.2853568,84.80858495,66.54103111
train_normal_ (33).jpg,0_normal\train_normal_ (33).jpg,0_normal,633,531,3,134.625881,99.57578327,74.96353418
train_normal_ (330).jpg,0_normal\train_normal_ (330).jpg,0_normal,633,532,3,148.2407143,97.20712623,73.82566309
train_normal_ (331).jpg,0_normal\train_normal_ (331).jpg,0_normal,633,532,3,148.1209273,91.74534975,69.93950813
train_normal_ (332).jpg,0_normal\train_normal_ (332).jpg,0_normal,633,532,3,150.6116357,91.72770493,70.15983086
train_normal_ (333).jpg,0_normal\train_normal_ (333).jpg,0_normal,633,531,3,132.9976021,97.40915677,72.98674295
train_normal_ (334).jpg,0_normal\train_normal_ (334).jpg,0_normal,633,532,3,121.2082487,82.63747342,64.04518405
train_normal_ (335).jpg,0_normal\train_normal_ (335).jpg,0_normal,633,531,3,100.0753325,69.90163125,51.88795471
train_normal_ (336).jpg,0_normal\train_normal_ (336).jpg,0_normal,633,532,3,152.1694224,95.08039946,72.57513749
train_normal_ (337).jpg,0_normal\train_normal_ (337).jpg,0_normal,633,531,3,97.76863529,77.3580951,59.78676258
train_normal_ (338).jpg,0_normal\train_normal_ (338).jpg,0_normal,633,532,3,122.3337045,88.93075996,67.29340828
train_normal_ (339).jpg,0_normal\train_normal_ (339).jpg,0_normal,633,532,3,152.2485687,99.19689924,75.6917026
train_normal_ (34).jpg,0_normal\train_normal_ (34).jpg,0_normal,633,532,3,148.4076691,96.48759933,73.72649337
train_normal_ (340).jpg,0_normal\train_normal_ (340).jpg,0_normal,633,532,3,149.7615247,92.37486489,70.0988609
train_normal_ (341).jpg,0_normal\train_normal_ (341).jpg,0_normal,633,531,3,145.9008815,102.3352582,76.61780658
train_normal_ (342).jpg,0_normal\train_normal_ (342).jpg,0_normal,633,532,3,114.3286148,75.75684472,57.62580919
train_normal_ (343).jpg,0_normal\train_normal_ (343).jpg,0_normal,633,532,3,131.0517764,86.30500422,68.55936346
train_normal_ (344).jpg,0_normal\train_normal_ (344).jpg,0_normal,633,531,3,138.8855776,97.87535515,71.79943354
train_normal_ (345).jpg,0_normal\train_normal_ (345).jpg,0_normal,633,531,3,97.05605686,64.8020427,50.99603716
train_normal_ (346).jpg,0_normal\train_normal_ (346).jpg,0_normal,633,531,3,131.9595951,95.71639846,71.66281986
train_normal_ (347).jpg,0_normal\train_normal_ (347).jpg,0_normal,633,532,3,157.3224412,96.48531875,73.89513179
train_normal_ (348).jpg,0_normal\train_normal_ (348).jpg,0_normal,633,531,3,159.6136504,102.3935464,76.87185048
train_normal_ (349).jpg,0_normal\train_normal_ (349).jpg,0_normal,633,531,3,96.19751698,67.57737792,52.40813928
train_normal_ (35).jpg,0_normal\train_normal_ (35).jpg,0_normal,633,532,3,135.6437153,93.45908016,71.44889475
train_normal_ (350).jpg,0_normal\train_normal_ (350).jpg,0_normal,633,531,3,140.7534117,104.1254035,78.49196871
train_normal_ (351).jpg,0_normal\train_normal_ (351).jpg,0_normal,633,532,3,150.8123745,95.23665206,73.09687133
train_normal_ (352).jpg,0_normal\train_normal_ (352).jpg,0_normal,633,531,3,98.56110709,71.92708622,56.33771268
train_normal_ (353).jpg,0_normal\train_normal_ (353).jpg,0_normal,633,531,3,140.7082348,101.8542349,76.0617393
train_normal_ (354).jpg,0_normal\train_normal_ (354).jpg,0_normal,633,532,3,148.9468488,95.59894404,73.86906247
train_normal_ (355).jpg,0_normal\train_normal_ (355).jpg,0_normal,633,531,3,142.5781217,94.78829179,72.21302023
train_normal_ (356).jpg,0_normal\train_normal_ (356).jpg,0_normal,633,532,3,162.9873469,102.7991335,78.95456057
train_normal_ (357).jpg,0_normal\train_normal_ (357).jpg,0_normal,633,531,3,116.5835721,76.99442466,58.6353805
train_normal_ (358).jpg,0_normal\train_normal_ (358).jpg,0_normal,633,531,3,102.4675788,70.94380926,52.92489059
train_normal_ (359).jpg,0_normal\train_normal_ (359).jpg,0_normal,633,532,3,135.8978905,98.00489672,73.52279692
train_normal_ (36).jpg,0_normal\train_normal_ (36).jpg,0_normal,633,532,3,117.3685398,79.68418677,62.66270831
train_normal_ (360).jpg,0_normal\train_normal_ (360).jpg,0_normal,633,532,3,108.5301019,73.10127214,56.055999
train_normal_ (361).jpg,0_normal\train_normal_ (361).jpg,0_normal,633,531,3,108.5788595,75.11321748,58.51989302
train_normal_ (362).jpg,0_normal\train_normal_ (362).jpg,0_normal,633,532,3,114.5749534,77.47738125,59.68955564
train_normal_ (363).jpg,0_normal\train_normal_ (363).jpg,0_normal,633,532,3,118.6511777,81.644624,64.22731295
train_normal_ (364).jpg,0_normal\train_normal_ (364).jpg,0_normal,633,531,3,124.3360288,87.78237431,67.10885598
train_normal_ (365).jpg,0_normal\train_normal_ (365).jpg,0_normal,633,532,3,110.4973631,73.9705692,56.36018066
train_normal_ (366).jpg,0_normal\train_normal_ (366).jpg,0_normal,619,531,3,135.1361987,85.61350091,67.50321124
train_normal_ (367).jpg,0_normal\train_normal_ (367).jpg,0_normal,633,531,3,134.9862015,87.86679281,67.24260762
train_normal_ (368).jpg,0_normal\train_normal_ (368).jpg,0_normal,633,531,3,125.2321591,91.98679948,68.96788378
train_normal_ (369).jpg,0_normal\train_normal_ (369).jpg,0_normal,633,531,3,149.4856526,106.8363932,79.75326592
train_normal_ (37).jpg,0_normal\train_normal_ (37).jpg,0_normal,633,531,3,130.5223594,85.18407845,67.93403605
train_normal_ (370).jpg,0_normal\train_normal_ (370).jpg,0_normal,633,532,3,147.5027646,94.25568067,72.52288304
train_normal_ (371).jpg,0_normal\train_normal_ (371).jpg,0_normal,633,531,3,127.2156115,90.33998566,66.3698884
train_normal_ (372).jpg,0_normal\train_normal_ (372).jpg,0_normal,633,531,3,146.9317541,97.6947308,75.02255722
train_normal_ (373).jpg,0_normal\train_normal_ (373).jpg,0_normal,633,532,3,152.4095725,98.92019147,74.70423096
train_normal_ (374).jpg,0_normal\train_normal_ (374).jpg,0_normal,633,531,3,93.86172919,67.19558316,48.77118495
train_normal_ (375).jpg,0_normal\train_normal_ (375).jpg,0_normal,633,531,3,155.0089164,110.8818825,82.65627761
train_normal_ (376).jpg,0_normal\train_normal_ (376).jpg,0_normal,633,531,3,121.8574421,82.10659193,63.02712995
train_normal_ (377).jpg,0_normal\train_normal_ (377).jpg,0_normal,633,532,3,156.0689075,96.37602597,73.93381261
train_normal_ (378).jpg,0_normal\train_normal_ (378).jpg,0_normal,633,531,3,129.3932965,91.21954463,66.95049134
train_normal_ (379).jpg,0_normal\train_normal_ (379).jpg,0_normal,633,531,3,100.9759761,70.07612987,52.29963436
train_normal_ (38).jpg,0_normal\train_normal_ (38).jpg,0_normal,633,531,3,142.6720992,103.1113372,77.13472449
train_normal_ (380).jpg,0_normal\train_normal_ (380).jpg,0_normal,633,532,3,154.3384171,100.4705009,75.60404269
train_normal_ (381).jpg,0_normal\train_normal_ (381).jpg,0_normal,624,531,3,130.491121,82.9249662,65.30849208
train_normal_ (382).jpg,0_normal\train_normal_ (382).jpg,0_normal,633,532,3,139.4975383,92.43062039,73.34554099
train_normal_ (383).jpg,0_normal\train_normal_ (383).jpg,0_normal,633,532,3,149.9868777,93.80516754,71.22625581
train_normal_ (384).jpg,0_normal\train_normal_ (384).jpg,0_normal,627,531,3,127.6454494,81.16051986,64.03567642
train_normal_ (385).jpg,0_normal\train_normal_ (385).jpg,0_normal,633,531,3,131.3547005,93.17350196,71.09050258
train_normal_ (386).jpg,0_normal\train_normal_ (386).jpg,0_normal,633,531,3,129.8685035,87.42111072,67.66345356
train_normal_ (387).jpg,0_normal\train_normal_ (387).jpg,0_normal,633,532,3,157.5969693,96.04834658,72.89104277
train_normal_ (388).jpg,0_normal\train_normal_ (388).jpg,0_normal,633,531,3,138.7056792,103.4579455,77.74248118
train_normal_ (389).jpg,0_normal\train_normal_ (389).jpg,0_normal,633,531,3,143.795194,90.97115342,69.52716119
train_normal_ (39).jpg,0_normal\train_normal_ (39).jpg,0_normal,633,531,3,127.9347055,90.5663403,69.85538925
train_normal_ (390).jpg,0_normal\train_normal_ (390).jpg,0_normal,633,532,3,144.7533021,99.73367067,74.66941346
train_normal_ (391).jpg,0_normal\train_normal_ (391).jpg,0_normal,633,531,3,109.6797482,87.30258269,68.54720445
train_normal_ (392).jpg,0_normal\train_normal_ (392).jpg,0_normal,633,532,3,124.511299,94.7507988,73.50193018
train_normal_ (393).jpg,0_normal\train_normal_ (393).jpg,0_normal,633,531,3,137.3070126,96.51091713,73.98574926
train_normal_ (394).jpg,0_normal\train_normal_ (394).jpg,0_normal,633,532,3,147.4305669,105.5483317,79.25747722
train_normal_ (395).jpg,0_normal\train_normal_ (395).jpg,0_normal,633,531,3,130.5925331,96.55445179,73.79905868
train_normal_ (396).jpg,0_normal\train_normal_ (396).jpg,0_normal,633,531,3,101.5085728,70.48348967,52.57411126
train_normal_ (397).jpg,0_normal\train_normal_ (397).jpg,0_normal,633,532,3,141.6287045,90.43650596,69.44445236
train_normal_ (398).jpg,0_normal\train_normal_ (398).jpg,0_normal,633,531,3,145.4512842,96.1025815,73.00697959
train_normal_ (399).jpg,0_normal\train_normal_ (399).jpg,0_normal,633,532,3,153.2061849,94.13745561,71.64740049
train_normal_ (4).jpg,0_normal\train_normal_ (4).jpg,0_normal,633,531,3,96.52093728,67.89760296,52.60287157
train_normal_ (40).jpg,0_normal\train_normal_ (40).jpg,0_normal,630,531,3,115.2058201,74.29949182,58.58954653
train_normal_ (400).jpg,0_normal\train_normal_ (400).jpg,0_normal,633,532,3,144.0332674,99.60194028,74.87854114
train_normal_ (401).jpg,0_normal\train_normal_ (401).jpg,0_normal,720,576,3,104.2958261,78.4864294,59.2320843
train_normal_ (402).jpg,0_normal\train_normal_ (402).jpg,0_normal,720,576,3,124.2400969,75.40001206,57.73774354
train_normal_ (403).jpg,0_normal\train_normal_ (403).jpg,0_normal,720,576,3,111.1848597,79.46024547,59.49979263
train_normal_ (404).jpg,0_normal\train_normal_ (404).jpg,0_normal,720,576,3,98.94382957,62.71444348,49.11777344
train_normal_ (405).jpg,0_normal\train_normal_ (405).jpg,0_normal,720,576,3,93.56829668,63.06132089,49.87753424
train_normal_ (406).jpg,0_normal\train_normal_ (406).jpg,0_normal,720,576,3,124.1057605,77.53518519,59.14637105
train_normal_ (407).jpg,0_normal\train_normal_ (407).jpg,0_normal,720,576,3,130.7251543,83.48340567,62.77055122
train_normal_ (408).jpg,0_normal\train_normal_ (408).jpg,0_normal,720,576,3,118.4589217,79.67924383,61.19113137
train_normal_ (409).jpg,0_normal\train_normal_ (409).jpg,0_normal,720,576,3,95.81358266,65.11574797,51.25920862
train_normal_ (41).jpg,0_normal\train_normal_ (41).jpg,0_normal,633,532,3,157.1271395,103.3113322,78.5757106
train_normal_ (410).jpg,0_normal\train_normal_ (410).jpg,0_normal,720,576,3,110.9659722,80.56516927,60.56139564
train_normal_ (411).jpg,0_normal\train_normal_ (411).jpg,0_normal,720,576,3,99.5001712,78.42229697,65.16012008
train_normal_ (412).jpg,0_normal\train_normal_ (412).jpg,0_normal,720,576,3,120.2558811,80.11756125,61.47814911
train_normal_ (413).jpg,0_normal\train_normal_ (413).jpg,0_normal,720,576,3,124.9923394,78.28536603,60.00517216
train_normal_ (414).jpg,0_normal\train_normal_ (414).jpg,0_normal,720,576,3,127.6365017,81.9841821,61.97560764
train_normal_ (415).jpg,0_normal\train_normal_ (415).jpg,0_normal,720,576,3,125.2982567,77.36876447,59.10537953
train_normal_ (416).jpg,0_normal\train_normal_ (416).jpg,0_normal,720,576,3,110.1787592,76.93646316,59.1044102
train_normal_ (417).jpg,0_normal\train_normal_ (417).jpg,0_normal,720,576,3,121.7436222,76.16977961,58.35413291
train_normal_ (418).jpg,0_normal\train_normal_ (418).jpg,0_normal,720,576,3,92.97982494,63.00135272,49.7794102
train_normal_ (419).jpg,0_normal\train_normal_ (419).jpg,0_normal,720,576,3,110.8917486,80.43387346,60.69234423
train_normal_ (42).jpg,0_normal\train_normal_ (42).jpg,0_normal,633,531,3,132.2179173,86.5348667,66.37402975
train_normal_ (420).jpg,0_normal\train_normal_ (420).jpg,0_normal,720,576,3,101.8683184,70.44434317,54.09833864
train_normal_ (421).jpg,0_normal\train_normal_ (421).jpg,0_normal,720,576,3,78.98897087,53.08928434,41.66320891
train_normal_ (422).jpg,0_normal\train_normal_ (422).jpg,0_normal,720,576,3,108.8684582,70.64968171,56.21289063
train_normal_ (423).jpg,0_normal\train_normal_ (423).jpg,0_normal,720,576,3,93.34654707,63.18416281,49.97667824
train_normal_ (424).jpg,0_normal\train_normal_ (424).jpg,0_normal,720,576,3,102.5493851,65.42124807,51.36735147
train_normal_ (425).jpg,0_normal\train_normal_ (425).jpg,0_normal,720,576,3,128.3099609,84.45021219,64.31270737
train_normal_ (426).jpg,0_normal\train_normal_ (426).jpg,0_normal,720,576,3,99.88925299,70.67189429,54.45117188
train_normal_ (427).jpg,0_normal\train_normal_ (427).jpg,0_normal,720,576,3,120.0496938,90.37074412,68.38871046
train_normal_ (428).jpg,0_normal\train_normal_ (428).jpg,0_normal,720,576,3,115.7794006,76.77505064,58.83049769
train_normal_ (429).jpg,0_normal\train_normal_ (429).jpg,0_normal,720,576,3,90.24747058,60.51256028,46.17842641
train_normal_ (43).jpg,0_normal\train_normal_ (43).jpg,0_normal,633,532,3,113.8347528,77.01926024,60.79151968
train_normal_ (430).jpg,0_normal\train_normal_ (430).jpg,0_normal,720,576,3,119.242947,76.45169271,58.48944589
train_normal_ (431).jpg,0_normal\train_normal_ (431).jpg,0_normal,720,576,3,105.7508753,78.83975453,59.27189429
train_normal_ (432).jpg,0_normal\train_normal_ (432).jpg,0_normal,720,576,3,117.5901452,77.93072676,59.40039545
train_normal_ (433).jpg,0_normal\train_normal_ (433).jpg,0_normal,720,576,3,104.0213614,73.34547647,55.78113667
train_normal_ (434).jpg,0_normal\train_normal_ (434).jpg,0_normal,720,576,3,96.83431713,66.70633681,52.52978154
train_normal_ (435).jpg,0_normal\train_normal_ (435).jpg,0_normal,720,576,3,80.88375289,64.18278839,49.59029225
train_normal_ (436).jpg,0_normal\train_normal_ (436).jpg,0_normal,720,576,3,114.6803,77.47504099,58.8696277
train_normal_ (437).jpg,0_normal\train_normal_ (437).jpg,0_normal,720,576,3,82.25880594,55.05960889,43.37714603
train_normal_ (438).jpg,0_normal\train_normal_ (438).jpg,0_normal,720,576,3,110.1580102,70.12474441,53.52448158
train_normal_ (439).jpg,0_normal\train_normal_ (439).jpg,0_normal,720,576,3,118.8847295,86.90332996,65.43176842
train_normal_ (44).jpg,0_normal\train_normal_ (44).jpg,0_normal,633,532,3,122.0243975,83.1157871,64.46013137
train_normal_ (440).jpg,0_normal\train_normal_ (440).jpg,0_normal,720,576,3,126.1205295,78.81942274,60.82925106
train_normal_ (441).jpg,0_normal\train_normal_ (441).jpg,0_normal,720,576,3,94.50838879,68.85594136,52.76690056
train_normal_ (442).jpg,0_normal\train_normal_ (442).jpg,0_normal,720,576,3,101.4013431,72.41442178,55.71303771
train_normal_ (443).jpg,0_normal\train_normal_ (443).jpg,0_normal,720,576,3,77.39693046,61.75262587,46.58826196
train_normal_ (444).jpg,0_normal\train_normal_ (444).jpg,0_normal,720,576,3,93.99832176,68.16595775,52.36405768
train_normal_ (445).jpg,0_normal\train_normal_ (445).jpg,0_normal,720,576,3,121.928858,76.73869358,58.77567274
train_normal_ (446).jpg,0_normal\train_normal_ (446).jpg,0_normal,720,576,3,96.43219763,70.16722849,51.83191069
train_normal_ (447).jpg,0_normal\train_normal_ (447).jpg,0_normal,720,576,3,117.3329017,77.29778405,59.3157745
train_normal_ (448).jpg,0_normal\train_normal_ (448).jpg,0_normal,720,576,3,79.61451341,53.24939718,41.83400125
train_normal_ (449).jpg,0_normal\train_normal_ (449).jpg,0_normal,720,576,3,91.42249711,60.41908275,45.7694348
train_normal_ (45).jpg,0_normal\train_normal_ (45).jpg,0_normal,633,532,3,145.7603814,100.5198512,75.39160995
train_normal_ (450).jpg,0_normal\train_normal_ (450).jpg,0_normal,720,576,3,118.6037061,78.37847704,60.25086082
train_normal_ (451).jpg,0_normal\train_normal_ (451).jpg,0_normal,720,576,3,121.969225,76.38454379,58.23967496
train_normal_ (452).jpg,0_normal\train_normal_ (452).jpg,0_normal,720,576,3,120.9910494,78.92309751,60.14758391
train_normal_ (453).jpg,0_normal\train_normal_ (453).jpg,0_normal,720,576,3,127.3495949,84.43458478,65.10294174
train_normal_ (454).jpg,0_normal\train_normal_ (454).jpg,0_normal,720,576,3,120.5644314,78.4313995,59.80185667
train_normal_ (455).jpg,0_normal\train_normal_ (455).jpg,0_normal,720,576,3,96.57822386,70.59803964,51.9735653
train_normal_ (456).jpg,0_normal\train_normal_ (456).jpg,0_normal,720,576,3,133.9919584,82.62139998,63.32020882
train_normal_ (457).jpg,0_normal\train_normal_ (457).jpg,0_normal,720,576,3,86.12931858,58.03680073,46.36963493
train_normal_ (458).jpg,0_normal\train_normal_ (458).jpg,0_normal,720,576,3,87.90947627,58.66410349,46.80864921
train_normal_ (459).jpg,0_normal\train_normal_ (459).jpg,0_normal,720,576,3,103.2316165,71.37741368,53.75069686
